价格,内饰,配置,安全性,外观,操控,油耗,空间,舒适性,动力
0.626830312,1.108606324,0.833254706,0.657523298,1.11645081,1.824202632,1.374639228,2.420328426,1.139408041,1.214977608
0.626830312,1.108606324,0.833254706,0.657523298,1.11645081,1.824202632,1.374639228,2.420328426,1.139408041,1.214977608
0.626830312,1.108606324,0.833254706,0.657523298,1.11645081,1.824202632,1.374639228,2.420328426,1.139408041,1.214977608
0.108645402,0.122095235,0.076165545,0.087741189,0.094630268,0.164199694,0.03109348,0.0666309,0.092270416,0.166978452
0.901004659,0.072986537,0.14518832,0.048705429,0.102229231,0.090040713,0.042458042,0.074345215,0.084206345,0.085370854
0.018748901,0.031561746,0.140263957,0.049625974,0.037663401,0.048992741,0.00707634,0.021510147,0.046341217,0.026411785
0.057959016,0.101121946,0.072123004,0.100904935,0.087031305,0.147047304,0.050154843,0.094996663,0.250893966,0.067802133
0.040831027,0.043397401,0.026828277,0.050919313,0.217909676,0.080771816,0.031450402,0.055758911,0.049120368,0.056913903
0.089828259,0.096657847,0.118360043,0.254596563,0.088778016,0.264825627,0.063687064,0.051628621,0.329808185,0.249734281
0.014517698,0.041424791,0.017359473,0.046491546,0.040353644,0.356190468,0.00707634,0.039237752,0.066663357,0.02698504
0.028128041,0.0216987,0.03629708,0.128405223,0.04573413,0.082095944,0.0078626,0.006195435,0.114029426,0.01864421
0.050239598,0.125341686,0.094576976,0.205010141,0.164104818,0.575821242,0.072223849,0.119304519,0.262665333,0.144975632
0.020307215,0.012181575,0.022832954,0.165779343,0.013687098,0.124201205,0.020572297,0.002065145,0.149181643,0.048604116
0.061560082,0.059351234,0.067881765,0.213221437,0.024448069,0.050876681,0.118151309,0.045433187,0.860700598,0.571164417
0.157480197,0.361020335,0.294138985,0.331925245,0.27534831,1.186695135,0.138808509,0.371471668,0.320633694,0.342626449
0.182378587,0.145973075,0.143610186,0.208105017,0.086087773,0.157571248,0.474901068,0.101192098,0.64382768,1.60193011
0.074403204,0.065096101,0.056812821,0.08412756,0.048424372,0.067530535,0.149389409,0.053693766,0.21402446,0.564723294
0.153920852,0.171616993,0.160885772,0.436309938,0.166795061,0.582616379,0.28021461,0.105322388,1.199720462,0.807040093
0.073460968,0.047342619,0.070616787,0.168953363,0.043043887,0.104285387,0.091757459,0.024781738,0.171664274,0.412646209
0.057695081,0.043397401,0.068784427,0.096874603,0.043043887,0.106933643,0.043704992,0.022716593,0.104531521,0.226595648
0.850192715,0.037479573,0.083641097,0.011069416,0.06456583,0.043696228,0.020442761,0.051628621,0.024560184,0.041704153
0.089540264,0.098144442,0.127327946,0.06276519,0.078017045,0.148509596,0.920516794,0.092677112,0.167980464,0.135974019
0.008245763,0.003945218,0.042276832,0.066726111,0.013687098,0.056146866,0.025752862,0.01706438,0.219225062,0.071459865
0.085736605,0.046407771,0.041169854,0.046491546,0.051822264,0.044392833,0.021504781,0.031158247,0.068879111,0.063636341
0.018147123,0.04537001,0.055234687,0.075272027,0.016141457,0.038399716,0.075480964,0.045433187,1.133277061,0.081936395
0.130356173,0.195980143,0.567129858,0.106266392,0.206249996,0.511345662,0.919758453,0.206876633,0.20586824,0.14311955
0.850192715,0.037479573,0.083641097,0.011069416,0.06456583,0.043696228,0.020442761,0.051628621,0.024560184,0.041704153
0.087106191,0.118695541,0.060893757,0.068630378,0.099538988,0.13583691,0.021459366,0.075660018,0.123616341,0.10248373
0.008245763,0.268966681,0.044879611,0.027148944,0.196387733,0.050037648,0.031159822,0.073547587,0.117629547,0.027208313
0.850192715,0.037479573,0.083641097,0.011069416,0.06456583,0.043696228,0.020442761,0.051628621,0.024560184,0.041704153
0.25062131,0.378862102,0.307485663,0.290815624,0.330899879,0.629033848,1.05156827,0.565452398,0.421139469,0.551788997
0.081662054,0.092712629,0.07259416,0.093238206,0.134512146,0.155661348,0.097768056,0.07641036,0.192196802,0.623900639
0.008166205,0.003945218,0.004734402,0.026566598,0.008070729,0.027806691,0.014938941,0.00413029,0.043857471,0.02698504
0.100604755,0.077450636,0.102107549,0.140754832,0.084341062,0.12188887,0.915827153,0.074345215,0.231596679,0.142378971
0.007258849,0.003945218,0.026828277,0.035422131,0.010760972,0.033103203,0.008648861,0.010325724,0.198235771,0.043176064
0.12585135,0.104548283,2.4351926,0.100921912,0.094158502,0.1194767,0.063361493,0.059034077,0.187941168,0.108340713
0.085291478,0.120329156,0.107313106,0.12619134,0.072636559,0.137709326,0.063687064,0.07228007,0.187709978,0.119715451
0.289605728,0.47730136,0.325510703,0.267879862,0.469045799,1.030636092,0.188978171,1.340822233,0.455132497,0.337007241
0.289605728,0.47730136,0.325510703,0.267879862,0.469045799,1.030636092,0.188978171,1.340822233,0.455132497,0.337007241
0.24044938,0.392549214,0.303001711,0.28780481,0.425058381,0.569375098,0.229587933,0.64639034,0.370157059,0.445498481
0.048089876,0.084822192,0.086797365,0.099624742,0.088778016,0.157571248,0.076267224,0.07641036,0.212270162,0.588764512
0.245321171,0.205879666,0.152083527,0.261238213,0.191007247,0.2269148,0.282932593,0.14776901,0.506857356,1.241817294
0.532618061,0.694358409,0.470283906,0.500337594,0.659109514,1.169205143,0.419076604,0.726930989,0.749085612,1.222667637
0.070159444,0.06546026,0.074342174,0.055347079,0.047720688,0.102691199,0.892054341,0.074345215,0.119940036,0.085476485
0.119579677,0.167082848,0.136134633,0.128405223,0.263312393,0.318603458,0.17868785,0.12202462,0.349259291,0.692934232
0.032664821,0.309699631,0.074172294,0.048705429,0.091468259,0.112550891,0.034595442,0.146625285,0.185955679,0.064273459
0.134288711,0.116776361,0.158228508,0.179906882,0.116152211,0.191634473,0.207841335,0.127060279,0.54190359,0.693834934
0.044460451,0.08876741,0.077328562,0.070844261,0.078017045,0.101957866,0.162755829,0.460527303,0.21402446,0.136887749
0.030850109,0.039452182,0.692800788,0.050919313,0.032282915,0.060909894,0.147816889,0.039237752,0.131572414,0.096655507
0.014220857,0.034443598,0.034718946,0.008855533,0.165494565,0.029130819,0.0078626,0.005281849,0.033331678,0.007802758
0.191611264,0.349081767,0.252916543,0.2103189,0.318392196,0.540708682,0.999612278,0.52715516,0.370926152,0.289415443
0.003629425,0.019726091,0.020515741,0.024352715,0.002690243,0.007944769,0.026732842,0.016521159,0.550849841,0.0304195
0.767161076,0.610055098,0.502261701,0.46270158,0.57372939,1.16207308,0.309993278,0.777037687,0.600124027,0.584245317
0.014517698,0.041424791,0.017359473,0.046491546,0.040353644,0.356190468,0.00707634,0.039237752,0.066663357,0.02698504
0.90554144,0.136110029,0.149922722,0.081913677,0.172175547,0.345597443,0.060542024,0.165211588,0.101749334,0.13001883
0.066236999,0.299836586,0.129406981,0.106266392,0.094158502,0.104606123,0.160397049,0.278794556,0.250864736,0.131981378
0.037201602,0.051287837,0.050500285,0.048705429,0.037663401,0.075475304,0.927000594,0.061954346,0.112275127,0.096655507
0.019054479,0.009863046,0.669128779,0.011069416,0.010760972,0.017213666,0.0078626,0.006195435,0.024560184,0.010303379
0.030850109,0.059178274,0.050500285,0.044277663,0.032282915,0.091364841,0.894763932,0.070214925,0.119292322,0.081936395
0.02359126,0.027616528,0.769672196,0.022138832,0.0188317,0.025158435,0.012580161,0.014456014,0.031577379,0.018249384
0.002722068,0.023671309,0.023672009,0.037636014,0.005380486,0.225101783,0.00314504,0.002065145,0.007017195,0.003925097
0.122572638,0.185771177,0.19596535,0.090963325,0.201768219,0.193787111,0.129179668,0.082786868,0.732095603,0.139822324
0.071276295,0.126611142,0.115495111,0.108888975,0.072636559,0.186702067,2.681944883,0.163527685,0.313560625,0.20273875
0.365664529,0.102332667,0.079045068,0.053909657,0.10048252,0.113479698,0.041092342,0.083149016,0.113135744,0.065194292
0.022683904,0.041424791,0.037875214,0.035422131,0.024212186,0.062234022,0.882183771,0.053693766,0.101749334,0.065254733
0.050811945,0.116383938,0.093109901,0.104307622,0.061875587,0.161543632,1.820826231,0.14158141,0.243273623,0.163334716
0.007258849,0.003945218,0.026828277,0.035422131,0.010760972,0.033103203,0.008648861,0.010325724,0.198235771,0.043176064
1.072494972,0.412275305,0.361392666,0.239099381,0.382014494,0.586588764,0.17533599,0.596826863,0.440329013,0.324801756
0.215950764,0.432001397,0.276173435,0.232457732,0.492314454,0.965289411,0.159610789,0.621608602,0.387700047,0.297326079
0.299748436,0.405632067,0.379169019,0.338727386,0.42822039,0.70869753,0.451877607,0.526793012,0.58366294,0.981264497
0.075798928,0.088979754,0.064873371,0.056573179,0.109596275,0.144370598,0.075130153,0.043368042,0.192514004,0.598561954
0.01408528,0.003945218,0.480411805,0.041147067,0.010760972,0.05645127,0.011698675,0.015666035,0.252779939,0.050558612
0.022683904,0.043761559,0.037875214,0.051157629,0.027399069,0.06693974,0.902674785,0.058586539,0.11421827,0.068160796
0.106319786,0.116729858,0.163378027,0.131201452,0.123751174,0.159628464,1.290792214,0.129239225,0.370635267,0.238670435
0.117494071,0.113476481,0.137436023,0.141688522,0.078724694,0.086764934,0.028581122,0.045614261,0.163611249,0.083752462
0.128355449,0.080876974,0.069437892,0.064202612,0.048424372,0.111965119,0.182336313,0.047498332,0.444444073,0.17600551
0,0,0,0,0,0,0,0,0,0
1.258530825,0.111922746,0.227760924,0.105687308,0.204748056,0.145552188,0.073908444,0.113582967,0.122018192,0.142609299
0.027220685,0.057205664,0.033140812,0.04206378,0.078017045,0.108578507,0.058969503,0.033042318,0.154378299,0.548041633
0.067542144,0.153620504,0.128329577,0.108064122,0.19360196,0.232170126,0.178338052,0.14103486,0.280607043,0.999542738
0.022683904,0.041424791,0.037875214,0.035422131,0.024212186,0.062234022,0.882183771,0.053693766,0.101749334,0.065254733
0.002722068,0.015780873,0.009468803,0.015497182,0.008070729,0.034427332,0.0078626,0.020651449,0.129818115,0.004906371
0.00423994,0.034790842,0.005445648,0,0.202362003,0,0,0.003216704,0,0.007889126
0.108645402,0.150282452,0.081358837,0.111511558,0.156034089,0.238139251,0.078771154,0.066084635,0.211811291,0.67027049
0.097589623,0.165972039,0.140453918,0.064202612,0.110796599,0.156736009,0.100000175,0.140811092,0.203039797,0.432794732
0.017239767,0.041424791,0.020515741,0.033208247,0.029592672,0.181405555,0.014938941,0.024781738,0.026314483,0.065254733
0.050072093,0.057569823,0.757309792,0.059774845,0.054301498,0.082584833,0.037099372,0.059889201,0.099536164,0.057985752
0.02663156,0.017926442,0.027105021,0.09115744,0.013451215,0.119124513,0.014566321,0.031339321,0.217716106,0.028482549
0.055348725,0.106520892,0.156697592,0.16955229,0.15682223,0.223229367,0.088847385,0.104467263,0.528434444,0.204392508
0.099103717,0.154382392,0.154897214,1.029652753,0.205712,0.398253447,0.151582389,0.101192098,0.445621139,1.206360266
0.077125273,0.090740019,0.042609616,0.064202612,0.078017045,0.11387502,0.018870241,0.033042318,0.049120368,0.096655507
0.198251357,0.156740305,0.882868007,0.102226856,0.166331224,0.17069838,0.041244762,0.047498332,0.111937635,0.154924951
0.075415119,0.051806718,0.499729605,0.142196856,0.070889848,0.124363943,0.042336531,0.051921729,0.529513171,0.150835246
0.362035105,0.0216987,0.06470349,0.024352715,0.059185344,0.041047972,0.019656501,0.018586304,0.043857471,0.041704153
0.013108112,0.027158888,0.169800989,0.017714328,0.022047421,0.016918714,0.0025656,0.006738656,0.031615623,0.011050449
0.077656916,0.127741779,0.507394596,0.04206378,0.109974139,0.051640997,0.011793901,0.070569821,0.032605267,0.043319803
0.078939985,0.043397401,2.056308488,0.088555326,0.061875587,0.108578507,0.044816823,0.041302897,0.305248001,0.091258499
0.866525125,0.063123492,0.099422436,0.033208247,0.080707287,0.060909894,0.042458042,0.07641036,0.085960644,0.086842766
0.003999804,0.017569495,0.340405134,0.012948932,0.00640451,0.01716313,0.003582205,0.012078966,0.043364765,0.009329996
0.039923671,0.025643919,0.062934225,0.081109293,0.034973158,0.052484022,0.068524305,0.019191314,0.093882271,0.197153415
0.086976597,0.093422708,0.103865731,0.137357147,0.075733503,0.161628415,1.331716786,0.109722184,0.369198756,0.297878502
0.25224501,0.510905761,0.358236398,0.325440824,0.486933968,1.044737099,1.056733501,1.336148722,0.512255266,0.414588344
0.25224501,0.510905761,0.358236398,0.325440824,0.486933968,1.044737099,1.056733501,1.336148722,0.512255266,0.414588344
0.091642971,0.090740019,0.097844303,0.141688522,0.053804858,0.121819788,1.000909038,0.097061808,0.317528093,0.618693375
0.016436969,0.047342619,0.274980378,0.086990028,0.029592672,0.283896141,0.027193531,0.023321604,0.272147513,0.084646394
0.105595052,0.218760294,0.987044522,0.085816223,0.705483364,0.15901651,0.08629446,0.135683006,0.135581251,0.094507891
0.850192715,0.037479573,0.083641097,0.011069416,0.06456583,0.043696228,0.020442761,0.051628621,0.024560184,0.041704153
0.00128464,0.017811816,0.136150536,0.007223996,0.002926126,0.009075852,0.0025656,0.006738656,0.025381155,0.005819536
0.20052571,0.360987468,0.385064675,0.367504604,0.486933968,1.19303945,0.247671914,0.332488322,0.654353473,0.41017261
0.003629425,0.019726091,0.020515741,0.024352715,0.002690243,0.007944769,0.026732842,0.016521159,0.550849841,0.0304195
0.046275164,0.037479573,0.031562678,0.053133196,0.0188317,0.034427332,0.084916085,0.028912028,0.175429886,0.496034101
1.729992849,0.079250285,0.179297738,0.02454683,0.134983912,0.090272915,0.044306323,0.103257243,0.051028485,0.090345842
0.113228183,0.110984991,0.100529415,0.153340284,0.065037596,0.118311807,0.33031126,0.090866374,0.473136941,1.099232939
1.224023449,0.065096101,0.833254706,0.044277663,0.12913166,0.082095944,0.058969503,0.064019491,0.103503633,0.093711685
0.047070742,0.124550248,0.070683243,0.152600709,0.087974838,0.447229069,0.080239545,0.076953581,0.227194399,0.09325482
0.100329871,0.159781338,0.081797223,0.185768347,0.131821903,0.429345126,0.025160321,0.203242894,0.236830346,0.056748667
0.890688408,0.047688539,0.109859846,0.040044012,0.081179054,0.069086865,0.045878843,0.064019491,0.058045681,0.069739084
0.022683904,0.041424791,0.037875214,0.035422131,0.024212186,0.062234022,0.882183771,0.053693766,0.101749334,0.065254733
0.08936603,0.113476481,0.08377947,0.130619106,0.135219795,0.190046928,0.055313963,0.091047447,0.205714422,0.091602656
0.08936603,0.113476481,0.08377947,0.130619106,0.135219795,0.190046928,0.055313963,0.091047447,0.205714422,0.091602656
0.070033929,0.138446797,0.114599853,0.167859436,0.139892632,0.245460378,0.185677052,0.081908143,0.836652232,0.808321138
0.031996139,0.060216035,0.064647451,0.063153421,0.026902429,0.100935021,1.043227481,0.086662751,0.16736519,0.118518006
0.093960199,0.168035934,0.153370325,0.144311105,0.096848745,0.248936089,3.564128654,0.217221452,0.415309959,0.267993484
0.07863346,0.036084865,0.15772727,0.105518493,0.062372227,0.077187352,0.035526852,0.033423559,0.315558841,0.111661749
0.046275164,0.037479573,0.031562678,0.053133196,0.0188317,0.034427332,0.084916085,0.028912028,0.175429886,0.496034101
0.05072185,0.094397651,0.065997557,0.083237888,0.084105179,0.100982041,0.056014328,0.086736084,0.231482877,0.098900957
0.027635252,0.049072221,0.143255123,0.133571775,0.082147459,0.072547826,0.017442871,0.044654653,0.270356038,0.073420396
0.004704286,0.022062859,0.027993619,0.026975298,0.002690243,0.014219058,0.026732842,0.021413932,0.577865869,0.035650412
0.05646379,0.060216035,0.09166306,0.054702325,0.10590783,0.095309132,1.215003955,0.073185439,0.178203844,0.142950818
0.935484193,0.063123492,0.115203776,0.028780481,0.080707287,0.072827047,0.028305362,0.07228007,0.042103173,0.054951354
0.021400834,0.009863046,0.695654865,0.025381757,0.010760972,0.020637762,0.010912415,0.006195435,0.031364913,0.016647133
0.027220685,0.057205664,0.033140812,0.04206378,0.078017045,0.108578507,0.058969503,0.033042318,0.154378299,0.548041633
0.003629425,0.019726091,0.020515741,0.024352715,0.002690243,0.007944769,0.026732842,0.016521159,0.550849841,0.0304195
0.05897815,0.116383938,0.099422436,0.115121924,0.158724332,0.242315449,1.02764188,0.142494995,0.285950714,0.190367192
0.004704286,0.022062859,0.027993619,0.026975298,0.002690243,0.014219058,0.026732842,0.021413932,0.577865869,0.035650412
0.057926796,0.060907876,0.073921844,0.075660258,0.037663401,0.088158143,0.063590204,0.029817397,0.106796117,0.214442182
0.936391549,0.06706871,0.127828847,0.081913677,0.11029996,0.091364841,0.042458042,0.066084635,0.080697747,0.097636782
0.022683904,0.041424791,0.037875214,0.035422131,0.024212186,0.062234022,0.882183771,0.053693766,0.101749334,0.065254733
0.096179752,0.193315693,0.15307899,0.228029965,0.201768219,0.488603282,0.253175735,0.214775065,0.389454346,0.890506324
0.086278392,0.130538122,0.096542913,0.128599338,0.14796336,0.240131596,0.208591933,0.113764041,0.667186545,0.646159804
0.086278392,0.130538122,0.096542913,0.128599338,0.14796336,0.240131596,0.208591933,0.113764041,0.667186545,0.646159804
0.202496352,0.361326462,0.25407956,0.225816082,0.365221395,0.91355523,0.147816889,0.630788539,0.386548703,0.274637928
0.027220685,0.057205664,0.033140812,0.04206378,0.078017045,0.108578507,0.058969503,0.033042318,0.154378299,0.548041633
0.022191115,0.033534355,0.120746131,0.111821174,0.033015438,0.081305301,0.139905718,0.033966781,0.113238234,0.18052469
0.022683904,0.041424791,0.037875214,0.035422131,0.024212186,0.062234022,0.882183771,0.053693766,0.101749334,0.065254733
0.029139955,0.04537001,0.233892054,0.071354488,0.051114615,0.321659681,0.019656501,0.017910692,0.088119251,0.011284653
0.078535144,0.075323305,0.087088701,0.117020236,0.078017045,0.162434573,1.151926258,0.12262807,0.252564473,0.208918187
0.878139103,0.049163413,0.089249506,0.013691999,0.07731336,0.045264801,0.022305581,0.051628621,0.024560184,0.047516278
0.057163438,0.086794801,0.086797365,0.104052508,0.059185344,0.136385198,1.153443487,0.094996663,0.284196415,0.230599434
0.044992094,0.035506964,0.768249025,0.082942719,0.034973158,0.096113066,0.142217843,0.033042318,0.129605649,0.070126576
0.119129477,0.159781338,0.194572806,0.188828653,0.107609717,0.263889419,3.057159382,0.186266319,0.495829176,0.377290291
0.017637556,0.02401723,0.033971046,0.053133196,0.027138312,0.049689346,0.034360702,0.040143121,0.039056031,0.15655518
0.142614032,0.101467866,0.098259419,0.246517492,0.092175908,0.132761116,0.204096012,0.051628621,0.339502591,0.809714035
0.085689268,0.132510731,0.130237214,0.139474639,0.115916328,0.204612338,0.149940929,0.176442682,0.170628445,0.582428177
0.019054479,0.025643919,0.031562678,0.061988728,0.016141457,0.047668613,0.069190884,0.010325724,0.054383265,0.168288523
0.006351493,0.023671309,0.018937607,0.033208247,0.172175547,0.045020357,0.010221381,0.033042318,0.029823081,0.0304195
0.007258849,0.003945218,0.061516236,0.038284599,0.010760972,0.039951396,0.01068207,0.012995879,0.216381714,0.04381044
0.082883084,0.219458129,0.086363921,0.170469003,0.441497339,0.3482457,0.088061125,0.12621181,0.142098207,0.297587087
0.015425055,0.017753482,0.014203205,0.044277663,0.013451215,0.033103203,0.018083981,0.006195435,0.036840276,0.157494507
0.028128041,0.025643919,0.023672009,0.092983093,0.024212186,0.054289254,0.054251943,0.010325724,0.068417655,0.202142482
0.096418426,0.152236822,0.18273075,0.928199389,0.196623616,0.343598772,0.138864348,0.138364705,0.885089535,0.255458022
0.071681136,0.029589137,0.077328562,0.146116288,0.037663401,0.107254379,0.013366421,0.014456014,0.154378299,0.051026258
0.018147123,0.007890436,0.017359473,0.079699794,0.010760972,0.074151176,0.00707634,0.002065145,0.099995035,0.014719113
0.008643552,0.036544725,0.099198281,0.054492003,0.022937241,0.243824759,0.00400024,0.013296238,0.022282135,0.015131886
0.850192715,0.037479573,0.083641097,0.011069416,0.06456583,0.043696228,0.020442761,0.051628621,0.024560184,0.041704153
0.039016315,0.071013928,0.088375499,0.106266392,0.096848745,0.152274736,0.075480964,0.047498332,0.405243036,0.615258915
0.022683904,0.041424791,0.037875214,0.035422131,0.024212186,0.062234022,0.882183771,0.053693766,0.101749334,0.065254733
0.320296722,0.001972609,0.02840641,0.002213883,0.021521943,0.006620641,0.0039313,0.002065145,0.003508598,0.010303379
0.019961835,0.009863046,0.034718946,0.046491546,0.013451215,0.039723844,0.017297721,0.026846883,0.224550254,0.054460717
0.111604807,0.203178739,0.118360043,0.135046873,0.145273117,0.346921571,0.062900804,0.134234416,0.161395495,0.1653447
0.062607575,0.057205664,0.047344017,0.066416495,0.024212186,0.055613382,0.091206165,0.041302897,0.196481472,0.538228891
0.030944785,0.016818634,0.064591412,0.035422131,0.089766372,0.040304348,0.018056061,0.021556818,0.20586824,0.05331554
0.019054479,0.063123492,0.025250143,0.026566598,0.043043887,0.09930961,0.016511461,0.018586304,0.033331678,0.113827806
0.069806962,0.101486105,0.820029652,0.093255108,0.06211147,0.149154674,1.986525869,0.116029354,0.334074276,0.179982025
0.069806962,0.101486105,0.820029652,0.093255108,0.06211147,0.149154674,1.986525869,0.116029354,0.334074276,0.179982025
0.062607575,0.076931756,0.082062963,0.073058144,0.104919474,0.140357582,0.079412265,0.047498332,0.207007265,0.585820689
0.850192715,0.037479573,0.083641097,0.011069416,0.06456583,0.043696228,0.020442761,0.051628621,0.024560184,0.041704153
0.037805845,0.018445323,0.715474446,0.011069416,0.066357365,0.020094124,0.015559401,0.010687872,0.032192654,0.014572632
0.033062611,0.826037206,0.067111858,0.047656238,0.288703994,0.115732632,0.032180822,0.091409595,0.126184929,0.053126039
0.09564968,0.114411329,0.089031696,0.132832989,0.075326802,0.134064552,0.220206821,0.055758911,0.267816915,0.801957211
0.044307662,0.06706871,0.045765883,0.058481507,0.091468259,0.127443911,0.158332693,0.041302897,0.174839075,0.610701505
0.249331606,0.54187858,0.331078513,0.232847447,1.434817558,0.609911648,0.147237449,0.584617068,0.328207705,0.304436022
0.100716533,0.096657847,0.06470349,0.073058144,0.037663401,0.109902635,0.938008234,0.094996663,0.185955679,0.186932733
0.119771012,0.104548283,0.149922722,0.2103189,0.121060931,0.218481142,0.262610855,0.101192098,0.319282392,0.211464587
0.022683904,0.041424791,0.037875214,0.035422131,0.024212186,0.062234022,0.882183771,0.053693766,0.101749334,0.065254733
0.130371578,0.053260446,0.089086746,0.048705429,0.08339753,0.060909894,0.029877882,0.047498332,0.067935827,0.059944093
0.007258849,0.003945218,0.026828277,0.035422131,0.010760972,0.033103203,0.008648861,0.010325724,0.198235771,0.043176064
0.437345665,0.078904365,0.074172294,0.050919313,0.06456583,0.087392457,0.053465683,0.051628621,0.10701223,0.122659273
0.079847341,0.072986537,0.110833082,0.211553398,0.061875587,0.136385198,0.053556287,0.028912028,0.221511053,0.398141936
0.927317988,0.128219593,0.126250713,0.075272027,0.142582875,0.157571248,0.039313002,0.084670939,0.073680552,0.13835966
0.132809008,0.296255526,0.289089842,0.143902405,0.309377935,0.374280004,1.132649915,0.430598288,0.378145825,1.227332392
0,0,0,0,0,0,0,0,0,0
0.435530953,0.069041319,0.105734972,0.075272027,0.12913166,0.132412814,0.054251943,0.111517822,0.10701223,0.08782404
0.003708982,0.027962448,0.027105021,0.049676006,0.008306612,0.253906362,0.008276241,0.002065145,0.0184659,0.011396289
0.014517698,0.043397401,0.067859758,0.08412756,0.016141457,0.048992741,0.062114544,0.043368042,1.299935452,0.104015064
0.074403204,0.106520892,0.097844303,0.201463367,0.153343846,0.240991321,0.103000066,0.088801229,0.259636231,0.445989118
1.071922626,0.379105109,0.352215198,0.259024329,0.433129109,0.714580935,0.19778672,0.715588278,0.392180216,0.359395374
0,0,0,0,0,0,0,0,0,0
0.135163847,0.143757459,0.551460597,0.084515791,0.161083162,0.099262591,0.115524387,0.078837652,0.118614753,0.136069305
0.030482375,0.003945218,0.004036262,0.005662265,0.002690243,0.008683125,0.00550382,0.010325724,0.008771494,0.026060304
0.002722068,0.015780873,0.011046937,0.011069416,0.008070729,0.011917153,0.0039313,0.202384196,0.031577379,0.006378282
0.007426354,0.037843732,0.026415485,0.024761415,0.021521943,0.028784468,0.017297721,0.215537548,0.093679384,0.045463154
0.104345958,0.150496194,0.075750428,0.120578733,0.156034089,0.225877623,0.078856349,0.076765256,0.230717582,0.645331516
0.880135468,0.116383938,0.124672579,0.033208247,0.228670648,0.11387502,0.042458042,0.111517822,0.063154759,0.078501935
0.051317902,0.094039899,0.105036832,0.055347079,0.202798052,0.12049566,0.094351205,0.117713257,0.12280092,0.40139768
0.006962008,0.046279253,0.004734402,0.004427766,0.316148168,0.011917153,0.00078626,0.017672718,0.005262897,0.009274669
0.15778013,0.144000466,0.100718518,0.125818546,0.144367101,0.611455798,0.095923726,0.102050796,0.294131397,0.690631506
0.15778013,0.144000466,0.100718518,0.125818546,0.144367101,0.611455798,0.095923726,0.102050796,0.294131397,0.690631506
0.136373914,0.030681613,0.079714792,0.035422131,0.036959716,0.025647323,0.00879401,0.012390869,0.040190902,0.049165133
0.320296722,0.001972609,0.02840641,0.002213883,0.021521943,0.006620641,0.0039313,0.002065145,0.003508598,0.010303379
1.064885221,0.181480039,0.216204346,0.092983093,0.199077976,0.217462182,0.119993717,0.181732747,0.227752176,0.22875521
0.053933645,0,0.01237454,0,0,0,0,0,0.003026769,0.002539554
0.061127872,0.126611142,0.086797365,0.137669456,0.330899879,0.290615488,0.105794295,0.141192334,0.230137007,0.292698839
0.012702986,0.019726091,0.037875214,0.04206378,0.040353644,0.051640997,0.018083981,0.039237752,0.236830346,0.059857725
0.300334886,0.42411096,0.336142523,0.285590927,0.419677895,0.970585923,0.158824529,0.636064616,0.415768829,0.316460925
0.236071715,1.205194124,0.325510703,0.274521512,0.625079889,1.099490755,0.17482549,0.746060514,0.479692681,0.341422975
0.918320692,0.079596206,0.107589851,0.050014205,0.12422294,0.111159052,0.199863157,0.090723106,0.090724254,0.176511936
0.126074274,0.444325106,0.66787888,0.210235612,0.191007247,0.387970729,0.042784974,0.218229743,0.222904858,0.122168636
0.241356737,0.406025312,0.685300574,0.216960549,0.435125937,0.532627121,0.125015347,0.542785349,0.282442116,0.26191759
0.167860888,0.293918758,0.216204346,0.194821718,0.446580324,0.503168691,0.116366487,0.487374186,0.27542492,0.228636885
0.379274872,0.688440582,0.482908977,0.418423917,0.675250972,1.452568564,0.362465881,1.082135904,0.677159359,0.545097811
0.344954454,1.288043707,0.833669823,0.314371408,0.759592034,0.764486337,0.250306455,0.754321094,0.497235669,0.731970101
0.344954454,1.288043707,0.833669823,0.314371408,0.759592034,0.764486337,0.250306455,0.754321094,0.497235669,0.731970101
0.344954454,1.288043707,0.833669823,0.314371408,0.759592034,0.764486337,0.250306455,0.754321094,0.497235669,0.731970101
0.030022311,0.059524194,0.05077703,0.079893909,0.032282915,0.098449885,0.947676376,0.086917158,0.15317698,0.20458642
0.097246224,0.903384929,0.125087696,0.119549691,0.364126326,0.371220281,0.070252904,0.1698851,0.184970473,0.183928468
0.374738091,0.495124888,0.831676572,0.285590927,0.489624211,0.693843143,0.216221513,0.706279541,0.421031725,0.678060463
0.35630326,0.001972609,0.033852059,0.002213883,0.021521943,0.006620641,0.0039313,0.002065145,0.006535367,0.012842932
0.894653166,0.06706871,0.140453918,0.04206378,0.12913166,0.103281995,0.038526742,0.109452677,0.052628966,0.077520661
0.320296722,0.001972609,0.02840641,0.002213883,0.021521943,0.006620641,0.0039313,0.002065145,0.003508598,0.010303379
0.030101869,0.055163009,0.028821527,0.017711065,0.043987419,0.033567607,0.008924621,0.037715829,0.041117967,0.023980776
0.863803057,0.055233055,0.107313106,0.033208247,0.072636559,0.064882279,0.028305362,0.078475505,0.052628966,0.056913903
0.026606349,0.006281986,0.038045094,0.035422131,0.023508502,0.037808921,0.01144309,0.010325724,0.202392083,0.050150614
0.007258849,0.003945218,0.026828277,0.035422131,0.010760972,0.033103203,0.008648861,0.010325724,0.198235771,0.043176064
0.468030584,0.069563107,0.124203255,0.04369858,0.130409611,0.052119595,0.043216383,0.040143121,0.083557063,0.10769653
