content_id,content,subject,sentiment_value,sentiment_word,sp_word
f0y2eka46dZWtm7n,综合油耗就是跟工信部公布的油耗一样,油耗,0,,国内
JoXVZCrfDIj2YEHn,我估计油耗应该是相当的,油耗,0,,国内
WDOtTbYw01FIpM3G,我的后备箱异响,空间,0,,机油
WDOtTbYw01FIpM3G,我的后备箱异响,舒适性,0,,机油
OsYUJZTx4c8SCW3I,变速箱里面的油需要检查了,动力,0,,动力
wFn3N9MApUeOdjHX, 5千公里平均油耗8.8 平均时速37.高速占6成,油耗,0,,动力
wFn3N9MApUeOdjHX,烧机油中,动力,0,,动力
hbjHsBtwcPqa0CJ3,官方北京价格小保600左右,价格,0,,机油
kewO9xHJuqIoA4jF,感觉做工不咋地,内饰,0,,动力
zCIjAPpcefManuRw,不用清洁用品很难擦,价格,0,,动力
sm0WEtJfjKlT3Oeo,换变速箱阀体总成,动力,0,,机油
RCTHDFv6aKXA2WjI,其实我并没有为了追求低油耗,油耗,0,,动力
qju7rk4scUKJ1gzY,XT本身底盘就有加强件,操控,0,,机油
HB1syAbrheKnUwtC,嗯嗯 开过紧凑内个suv手动的 开着的确挺舒服 就是外观太国产了,外观,0,,机油
9mNiTQ81e5Yu3k24,玩方向盘比玩键盘更靠谱,操控,0,,导航
x82sm1ahFYI6jpqc,问下刹车开关在哪里,安全性,0,,原车
knmwaYgs7Er53DfI,你要什么？轮毂还是刹车？私信吧,安全性,0,,导航
aMFJAWuCiP3dQTOe,油耗？保养？怎么样,油耗,0,,导航
aMFJAWuCiP3dQTOe,2.0的动力怎么样,动力,0,,导航
LofFZtYiRkwd6bpy,花200元换掉中控上的二个高音喇叭,配置,0,,原车
uohVA2LclBpk3nxi,但是他俩的公路性能直接被森秒杀,操控,0,,原车
A9KZib8pXfkQVgGW,不同的人开油耗相差4-5L,油耗,0,,原车
VLHijeQoT7GZF6Yh,发动机报警过一次,动力,0,,导航
sI6Bwh7P3OuHftLr,发动机和四驱系统以外,动力,0,,原车
iCSrZBo2maTWVYqA,那就2.0t...动力不是一个档次的,动力,0,,导航
esqiA6b9u0cJEjS3,高速多吗？ 新提车时油耗多少呢,油耗,0,,导航
DWyohezJr0CQONqt,都是用斯巴鲁自己的机油,动力,0,,导航
YFsPnXeEVmh3LJRf,车辆的品牌、外观、颜色和内饰的选择,内饰,0,,导航
YFsPnXeEVmh3LJRf,车辆的品牌、外观、颜色和内饰的选择,外观,0,,导航
rytcHs5GMUWREKfj,森林人外观内饰都不如刚出的杠5吧,内饰,0,,辅助
rytcHs5GMUWREKfj,森林人外观内饰都不如刚出的杠5吧,外观,0,,辅助
Fq1kRMwxEa0rnJyh,车身起伏太大右前底盘就会异响,操控,0,,导航
gHiD3zTUrPCd5FWs,没图片没价格,价格,0,,导航
tusndCeJTcZWXl1M,过减速带啥的底盘感觉也很整,操控,0,,导航
IBwacFpzU3vL15EJ,操控不错在suv里,操控,0,,导航
IBwacFpzU3vL15EJ,但是空间没有汉兰达大,空间,0,,导航
Y2C4dxzm9JLKywXu,可以直接把中控屏换成建武的917就OK了 哈哈,价格,0,,导航
P4vcBzdLeQJ356nR,配置升级让人羡慕啊,配置,0,,导航
jHrbay0T5MYIFcfC,气囊安装方式和安装位置一样吗？如果固定不牢的话,安全性,0,,油耗
jHrbay0T5MYIFcfC,气囊会从方向盘上脱出,操控,0,,油耗
XJ3komsO4CZ0KFYr,空气空调滤500,舒适性,0,,油耗
XJ3komsO4CZ0KFYr,机油机滤600,动力,0,,油耗
1wqRWndTe3Vh28gZ,发动机到水箱的水管嘎啦破了吧,动力,0,,油耗
atvMkpfeVu4Tlgrs,会造成发动机积碳的加重,动力,0,,油耗
q0OhwytNBT3Pe4Rk,Q5底盘较低,操控,0,,油耗
VoijeQ4huWkB0ZlL,丰台有一个也这个价格,价格,0,,油耗
WUQ0Mhu19dvPcsnG,虽然我还是没明白  我想知道全时四驱是如何起到作用的,操控,0,,油耗
yn5Yup943KleQIDg,只做了气囊召回,安全性,0,,油耗
tqJge3EvVFUkxd05,踩刹车不会累,安全性,0,,油耗
tqJge3EvVFUkxd05,还得调整方向盘啊,操控,0,,油耗
wcopTmyzvU53ftqe,怎么也不会说后轮不转吧？四个轮子在任何情况下应该都有动力啊,动力,0,,油耗
EVMhc9sRnktBZ2I3,车轮动力就说明已经脱困了,动力,0,,导航
QWD8lycXxm3SKe4z,价格应该在16万吧,价格,0,,原车
C3eBiPdDrc7jagOt,估计中控导航不一样所致,配置,0,,导航
V35fhcb8qOw4uZBF,森林人的座椅一定要调高一点  脚才能很好的踩死刹车  那样就不累了,安全性,0,,导航
QhrgY6ZaNL4zjfJB,腿的一半是架空着踩油门和刹车,安全性,0,,原车
QhrgY6ZaNL4zjfJB,森林人所谓的空间大,空间,0,,原车
0pJnq2mEzhHZ3Arv,能分享下油耗跟个人感觉么,油耗,0,,原车
BbjC5XQH4gaSZiYe,而且底盘震动和晃动很大,操控,0,,原车
oGzVQxeU1yStugZM,买坐垫干吗？皮座椅干吗不想用？,内饰,0,,导航
jtbe8gZDGCEf9UOW,你都买材料了,内饰,0,,原车
cDQiy0dnrVfx3MWl,保养和同价格的车基本上差不多,价格,0,,导航
H0ibSq4ndAzyE1hI,2.0的斯巴鲁森林人日常驾驶动力表现如何？,动力,0,,便宜
scYqrhITWwSnje5t,估计又是刹车开关的问题,安全性,0,,便宜
U0yhjQEPS9Im2tBD,还有拆了发动机车贬值加异响,动力,0,,导航
NlxgP3eYt0nzKB5j,进藏要上高海拔可以考虑2.5 高原自吸动力要打折扣 反正XT肯定够用,动力,0,,便宜
zO3ND7P0C16gotiw,森林人刹车软是针对越野及湿滑路面的一种调教,安全性,0,,便宜
PTDA2eULVg8NcMZ3,此次场地还是不太够空间,空间,0,,便宜
UdtE90wj71gQIBuD,斯巴鲁油门灵敏一点也不会感觉的动力不足,动力,0,,导航
Ur5LIl1YoBjWQEJg,我现在1.5手动那个动力随叫随到,动力,0,,便宜
gdibkoSsHMfZcaIm,可以开座椅加热,内饰,0,,导航
18sbwglESLoPCJ9I,底盘我觉得比途观整,操控,0,,便宜
npsTlXveJmibUHdj,看网上有人说变速箱里那个分动器是组伞齿轮,动力,0,,导航
073DfApbZlcJ1tWE,价格是一样的,价格,0,,导航
7vlHt6GnPFKQCUVI,确实是直接从变速箱取力的,动力,0,,导航
XEvGcYdbnIVTSL2R,卧槽比16款配置高太多了,配置,0,,导航
zuERVI2Cc9FjrKq8,难得出这么一个良心配置,配置,0,,导航
Be8g1L57jXQ0PRcn,空间相对大点,空间,0,,导航
93sWiKgY4UC8jDSk,您好用什么发动机保护剂好一些啊 谢谢,动力,0,,导航
az2weAL6kCjmvVru,不开空调五六分钟吧,舒适性,0,,导航
yPUh5KZ9vV3lpsGB,有效对付风噪,舒适性,0,,导航
MGfTopKhv3tr67Ik,16款前挡和中控台之间缝隙有海绵,价格,0,,导航
RuGhicS6dUIXva2E,加装隔音效果微乎其微 还不如换静音胎 这车隔音就是合格水平 物理结构决定高速风噪不会小 并且玻璃也不是双层隔音 别折腾了,舒适性,0,,油耗
20o1aeNxbApYK5SO,估计XV和fors的内饰不一样,内饰,0,,油耗
g2vFMCd1N4i97KUQ,斯巴鲁这配置和价格确实不是很合算,价格,0,,油耗
g2vFMCd1N4i97KUQ,斯巴鲁这配置和价格确实不是很合算,配置,0,,油耗
fYnArPDqmTlIyagt,别毁了发动机,动力,0,,油耗
cXWsxD0MTKQwEVpe,再说你个轿车底盘的和大梁底盘比安全,操控,0,,油耗
1KiNolhdjJ9z37AB,那些欧洲性能车机油普遍非常稠,动力,0,,油耗
TcdzWbYEAqNIiPyp,只是价格问题,价格,0,,油耗
qx2nhsRFDvKHW68z,这十万公里开下来你感觉2.0动力怎么样？,动力,0,,油耗
zlEgoQBSR0eHYWjw,森林人做工也差不多啊,内饰,0,,油耗
ltj3xs5h7oEP2z4A,古铜香槟金就是浅色内饰,内饰,0,,油耗
yeBbRYX73hd94WZI,我高速100码定速巡航油耗6.2,油耗,0,,动力
nlf4epZz7URcOWjT,你对比一下各二手车网站价格及论坛车友出价吧,价格,0,,动力
DnmNzoYrLgcAaS6I,我有高速稳定和操控你有么？没事自己先试试160朝上的弯道或事穿梭？估计试完你也没啥机会发照片得瑟了,操控,0,,动力
qIn7kULExg92VMcK,至于油耗,油耗,0,,动力
Hif4ZJjkoRw5b9tE,我一般内循环开空调,舒适性,0,,动力
q6E5DiKcn0GBZxoT,80-100定速巡航 油耗是比较低的,油耗,0,,动力
gzuM7rRSdkc3yoVH,那个黑盒子是胎压传感器接收电脑,配置,0,,动力
gzuM7rRSdkc3yoVH,那个黑盒子是胎压传感器接收电脑,舒适性,0,,动力
Q02UuKePZtja9Rdx,就是不踩刹车,安全性,0,,动力
3OFdtEnJhzgjDvwG,但是这个油耗也高吧？,油耗,0,,动力
9FVrmxcqvdC4pnzf,你那车什么价格,价格,0,,动力
kXnywtp49dbE2aYM,2.5没人嫌动力足的,动力,0,,每次
snIOM3ePFcyix9BS,看来我还是早点换变速箱油,动力,0,,每次
JU7rLiNatO89MEwQ,配置够用就好,配置,0,,每次
ksYlK4CfjXucNvGZ,外观比马自达好看太多了.........马自达那些车只能看一眼....之后再看有点LOW,外观,0,,每次
mhdw9QJF0Kfp175H,冬季冷启动速度比原厂的白桶0w20块.冬季油耗10.8升/百公里.,油耗,0,,
mhdw9QJF0Kfp175H,发动机声音好听,动力,0,,
KztJLy2av0RTEioZ,自己带机油发动机有问题了,动力,0,,每次
uTUzYxd82EJw5bKO,6万换过变速箱油还这样？坛子里7万以上换的一大把了,动力,0,,每次
1M3ASJzo8XjtKBqE,发动机机脚等老化问题,动力,0,,每次
OvSEW15GR9L2TYpC,价格应该差不多,价格,0,,每次
x0pVSuD3Brs4QCkt,我前一阵改的导航也是这样弄好的,配置,0,,每次
ieuKRNqP0vEIycaB,新车时刹车还没磨合好很软,安全性,0,,
zF9Mueid3pXalrP7,很多人都说 特别是操控几乎完美 动力要是配上T的话 简直就是神车了,操控,0,,
zF9Mueid3pXalrP7,很多人都说 特别是操控几乎完美 动力要是配上T的话 简直就是神车了,动力,0,,
WJFMnwQPUj8iLdSN,就算要换变速箱也不用这么麻烦吧,动力,0,,
6Tl3EBqAXL0o7sSM,喜欢suv.但傲虎配置好,配置,0,,
8GadRbIzViTqyx4F,就是内饰不好,内饰,0,,
VpLeaYSlRTqyMFgK,你开过没？开几年那方向盘能转半圈,操控,0,,
M4GuJmcIwU1THDed,近期油耗13.6,油耗,0,,
m7FbotzxgiPfsJLS,这个油耗正常,油耗,0,,
m4idJxSGcC0lhnvR,H5越野性能BJ40都不行,操控,0,,
kgEYWcjOxbNoz4S1,我就是看好纯进口车的品质还有他的全时四驱和主动安全系统才决定买小森,操控,0,,
5bldocje2YZPXLQI,还有没后空调出风口,舒适性,0,,优惠
8gpBxQOPj2YEW7CH,内饰档次和质感加强质感,内饰,0,,优惠
8gpBxQOPj2YEW7CH,后排空调出口必须有,舒适性,0,,优惠
n5aKxi3ZbAlHyNF4,转速还行吧 WRX一样的发动机开起来肯定经常2000以上的 应该还好,动力,0,,优惠
LbDhIE2q3Fa4efJX,不用踩刹车了,安全性,0,,优惠
LU9S1nwJeQicBPFH,680你还觉得便宜？只能说这些年国行机油价格太离谱了,价格,0,,优惠
LU9S1nwJeQicBPFH,680你还觉得便宜？只能说这些年国行机油价格太离谱了,动力,0,,优惠
Lg4DuFNV0jPnextY,美国买的原装导航也是一坨屎,配置,0,,优惠
iKM0y9SRhw1raBps,方向盘怎么跟着发动机走？,操控,0,,优惠
iKM0y9SRhw1raBps,方向盘怎么跟着发动机走？,动力,0,,优惠
ugF1Y9NsOJaBbtS7,动力如何,动力,0,,优惠
vxohAazq27Uj5Dt8,只有图四不是……图四是用来体现棕色内饰的……,内饰,0,,优惠
GyS9fbm6AiWaTsXC,会启动后视功能；多按几次方向盘左边的source按键好像也能开启,操控,0,,优惠
G2hHFZ50pPMQksXo,我问你变速箱链条,动力,0,,材料
gOHKCLapJowzu8AR,动力在100公里内都很好,动力,0,,材料
DLJlzgK14pc7GkNq,在高架上正常开着车,价格,0,,
ZeAFK5tdv6V9ORYJ,直接链接原车导航的,配置,0,,材料
RVGhbxrfQcIwlFdL,那是刹车那边的一个塑料套管发出来的声音,安全性,0,,材料
U79aDc0xoKFMbyhT,不打死 方向在正位的时候 快速晃动方向盘有响声吗 我晃动很小幅度左右各不过10度就有响声,操控,0,,材料
72XjGlFSt8QbsKHp,就是奔全时四驱买的车,操控,0,,
nWp4U7IiXA6PrQmC,这个优惠还可以了,价格,0,,材料
OT4cMNr6vXoZKSCn,想再问问大家有没有更大的优惠幅度    ,价格,0,,材料
WQ8e0VLzm1Nck3jt,常熟2.5尊导优惠1w5啊 送4年免费保养,价格,0,,材料
5jCfSe8z9wo1sU6i,我的就只优惠五千送6000礼包,价格,0,,价格
Q8yxEWpPwmJtscbn,优惠幅度有点大呀,价格,0,,价格
Q9lsB8x6FvkDroPV,斯巴鲁的车在同级别中配置是算比较寒酸的 其实斯巴鲁是比较有性格的车企 不用华丽的配置来吸引消费者 而是安安心心造车固执的坚持全系水平对置加全时四驱这么固执的车企确实很少了,配置,0,,价格
YPyQjeoxu0N5AaqV,配置也齐全,配置,0,,刹车
ILV2xjt0r9Ty1f76,国内导航后换的dvd导航都不怎么样,配置,0,,价格
kZxn5LJOHMV3yGet,垃圾导航加上拉圾服务,配置,0,,刹车
RwfKrGUZibBAMIgq,2016的有带胎压监测的,配置,0,,价格
RwfKrGUZibBAMIgq,2016的有带胎压监测的,舒适性,0,,价格
y3WuIhpVe5qKMsa6,15款的小屏设置在方向盘右下,操控,0,,价格
Bq8AxjuoinbzI95L,轮胎不一样,安全性,0,,刹车
Bq8AxjuoinbzI95L,轮胎不一样,操控,0,,刹车
Bq8AxjuoinbzI95L,轮胎不一样,舒适性,0,,刹车
PBzSy05iMmJe9LWj,是米其林轮胎,舒适性,0,,价格
m8MyxACkfqj2lQNF,感觉2.0比2.5油耗还高    ,油耗,0,,空调
Kx9qJV7Bwcn8DUhp,油耗将近10个,油耗,0,,空调
3xW28YUPNywkseaM,堵车油耗高,油耗,0,,空调
i5MfVSO48chl0u7N,油耗一看路况二看驾驶习惯路况好匀速60左右油耗可以低至5.5左右,油耗,0,,空调
mhJoGpyU2zefLv4x,是总里程一直没清里程表的平均油耗吗？我2.0豪华版现在A表也就是总里程没清表七千多公里了,油耗,0,,空调
lctobe5GjuBCxy4p,油耗很省,油耗,0,,空调
ehkY7aj6X89xMyr5,我的2.5最省油的速度,油耗,0,,空调
BylRVaPbFuH60W8M,空调非常给力,舒适性,0,,空调
aDVYRH7ef086mjsA,你确定吗？空调没问题,舒适性,0,,空调
8OQC6rfwd4vFhgic,就内饰方面来说,内饰,0,,空调
7MtT8ZihRLFqO1bw,森林人内饰太寒酸啦,内饰,0,,机油
0PLuvKeUR7rkHsot,内饰显高档大气,内饰,0,,发动机
3m21lZW0VHhj8ubL,其实视野好也是安全的很重要很重要的一环,空间,0,,油耗
TymcspvV9EQjfSRw,国内减配主动安全系统,价格,0,,机油
oHyUi0BYVrSJ6ILs,森林人的刹车真的太烂,安全性,0,,发动机
iQBEyOb6tc38jhvC,可以按cencel就取消（如下图3）或者轻踩刹车自动解除,安全性,0,,发动机
yNW7hAIvr2E43fL0,森林人的刹车还是可靠的,安全性,0,,油耗
1UZSqnC93b8B2gmt,极限操控森林人强一些,操控,0,,油耗
g0PoIQprMBdbhHmv,四只雪地鞋加四驱老有优势了,操控,0,,机油
g0PoIQprMBdbhHmv,四只雪地鞋加四驱老有优势了,空间,0,,机油
VyN6x2SP9EDpfJCz,斯巴鲁的发动机是水平的,动力,0,,发动机
LTxHPB31aI62JOMX,从未发现烧机油,动力,0,,不到
UfiAyxpkvQdguWY6,油管腐蚀、CVT热保护、烧机油   ,动力,0,,不到
CLo6f4RbAyFB3I05,2.5烧机油概率高于2.0T,动力,0,,不到
Px5CuDqJOfvEswra,我用30的机油都三四万公里了,动力,0,,不到
n7dWQKx5ZtS2NLvu,高速行驶噪音大吗,舒适性,0,,不到
n7dWQKx5ZtS2NLvu,烧机油吗？,动力,0,,不到
0suojbqVSYImN6d8,大众的高端车都烧机油,动力,0,,不到
RY9SQqt2147cxZsz,烧机油反正我的一直就没烧过,动力,0,,不到
gAap9wMyXxSuQc57,哪个烧机油？   ,动力,0,,不到
qNZsXBg68bamyHQ0,森林人空间、视野、大天窗、四驱,空间,0,,不到
ngzcR7CiS4Db1axN,外观这东西,外观,0,,不到
ngzcR7CiS4Db1axN,觉得不协调可以不买啊前差在发动机后,动力,0,,不到
oGI7QnWD0zJZcBtx,而且白色比其他颜色醒目,外观,0,,动力
8mYAsyPTbdnLtoEG,时速120发抖,价格,0,,动力
Elt20YcRZz5FhuWo,我认为高速风噪音主要来原就是那里的,舒适性,0,,动力
w9d56j8OgnCKvPcL,黑色确实亮晶晶,价格,0,,动力
G8hZaqu15NQ2zsJn,9年11万,油耗,0,,动力
CY8f92BOTH3t5lW6,应该是225 60 17的没啥问题,价格,0,,动力
CXLI764WJbzQhcSZ,烧机油的发动机原来是神钢的问题,动力,0,,动力
enEtRf5B8Ij92uz4,4AT油耗高也正常,油耗,0,,空间
fAhkYX2HCdLWejRb,就知道到底是油耗有问题还是只是电脑显示有问题了    ,油耗,0,,动力
zGhESjKu9sRvXqo3,换了前段之后立马恢复了以前的动力,动力,0,,动力
4oFy08L1DuhbO2dp,主要你的车保养正常 不烧机油 这油耗是正常的 我的se 360的有也就开360公里这车有油耗就是大 没办法 谁让你喜欢,油耗,0,,好看
sACTVgxNDPSJwRtj,这两天突然间油耗上去了,油耗,0,,好看
KMZARaNglYCsJ0jo,价格3W起,价格,0,,好看
DBYMylWrtnzuojCP,这是瞬时油耗吧？A才是综合油耗,油耗,0,,好看
O80sCRxGwAri2uNI,山路不省油,油耗,0,,好看
rQyPXo39gUnVRIvL,氢氧除炭机除炭时发动机产生２０００－２８００高温,动力,0,,好看
mkCj5cg1rTxzE7Kv,每次上高速油耗一般都在7多一点,油耗,0,,好看
yvrIFQCnOUq03lD4,没发现有烧机油情况,动力,0,,好看
pL21kTtr8gRxhfWy,但是0到140之间的加速性能表现还是很重要,操控,0,,好看
pL21kTtr8gRxhfWy,但是0到140之间的加速性能表现还是很重要,动力,0,,好看
mJjQ4GHoElIXfqAU,玻璃异响这个应该不关保养的事吧,舒适性,0,,好看
gS8mMHCB5P1LkEKu,而且刹车点头情况也并不严重,安全性,0,,内饰
h8Lau6KWxfmIOPj7,有优惠吗？   ,价格,0,,内饰
6V5S9TmChcoGRbYg,虽然有效果,舒适性,0,,内饰
CWdGUzmhA9Y35wPj,退出导航,配置,0,,内饰
YtMgvoicjZsrW1Qh,应该高速楼主这是氮气加速按钮……,动力,0,,外观
l6kZj5wsr8R4AKUv,看看轻自动车的轴距,空间,0,,内饰
4grifhEPpnxc0WS3,用丰田技术？没技术优势、没价格优势,操控,0,,12
4grifhEPpnxc0WS3,用丰田技术？没技术优势、没价格优势,空间,0,,12
TmBDYCLkqhX68ysv,效果和价格都很好,价格,0,,内饰
lQEBMIFYh3W2ZRda,贵州贵阳优惠1万,价格,0,,座椅
u32zFWTmvhSBALfV,空间个人认为很大,空间,0,,内饰
eBAOK0iL9kRTu3X7,如果是二代森你这个价格还是很合理的,价格,0,,发动机
wEgZ92N4b6AMOkxS,还降价啦,价格,0,,发动机
0Flnd8hRq7C9kLGP,动力太小,动力,0,,油耗
Pm5tHqoJKC2zvsD1,在买导航版的时候直接叫4s把换下来的cd带走,配置,0,,发动机
BnVNYmgcslkfGDSe,斯巴鲁优惠本来就不是很大的,价格,0,,发动机
eaUX9AmLpQBGMIdT,我和你一样机油,动力,0,,发动机
HoA7taEmxsXCILlB,而且刹车泵是装在防火墙上的,安全性,0,,油耗
iKvqEVW2zx6cfMPA,森林人高速行驶噪音大,舒适性,0,,油耗
Njqb59iEroQOJ0CX,怠速抖动有一点 噪音不算大 crv隔音也没好到哪去 crv和森设计上是同一等级的车 但是合资和全进口全看你个人看法了 进口车高关税 合资车质量打折扣 这种只能自己衡量了,舒适性,0,,声音
aGZolLsBfVYvHJq6,我感觉森林人只有四驱、驾驶视野和操控比crv好,操控,0,,发动机
dbX9HnOZxTk8acjN,小区有人买了 感受了下 隔音 舒适真不错,舒适性,0,,机油
Smr5TJxypWblH4Uo,换了新的电瓶油耗会降低,油耗,0,,机油
AxXtv6CNauVQ2EYS,轿车底盘太低野不起来    ,操控,0,,机油
saFThguOB6fZHbAw,二者动力有别,动力,0,,机油
puBeAcLKxDWRJgCH,你现在地盘跑起来怎么样？有发散感觉吗？车内异响多吗？    ,舒适性,0,,机油
ZWw8NQeKMT3fXbJR,机油是0w20还是其他？    ,动力,0,,机油
0lIuJGehVMFN3YQR,防盗锁会锁死方向盘,操控,0,,机油
0lIuJGehVMFN3YQR,并且这种全进口车发动机锁比较难破,动力,0,,机油
Y5Piob0TJNsqxyIO,建议空调格一年更换一次,舒适性,0,,机油
HMb4EDrQAZgJy5RW,平均油耗6.8,油耗,0,,机油
JYBR31ezsQObFVa0,你走汽博提的哇？价格咋样？   ,价格,0,,机油
2HM9K0C3dWPmAXjk,八十以后加速慢点,动力,0,,估计
4mupsO9QdHIjAZCx,哪里的18款优惠5千？,价格,0,,油耗
9SHwLQYjuI5dRtvN,看来说省油 是个神话吧,油耗,0,,油耗
kRxYP9qzbWef47mc,短时间直接D加刹车就行了,安全性,0,,油耗
DkSA0nRvwyxrmJzo,会不会油耗变高？等你换后感受,油耗,0,,估计
K7iEzF8jtpLvc5qH,实际上这种情况保养可以按照发动机运行200小时的间隔来进行保养,动力,0,,油耗
DYxPBjZendkSpM3b,我缓停就没有异响,舒适性,0,,油耗
PZaUybTwCt4jqsnv,烧机油可能和平时不关心有很大关系,动力,0,,油耗
BPnjDGbgATUfy6H3,就是有点异响,舒适性,0,,油耗
PSY0qdpjryGK9FNm,异响,舒适性,0,,油耗
DFpjJkdehuvLStTE,你的2.0开起来怎么样动力,动力,0,,确实
kz6lDqx7PQcRBoVv,优惠2.1,价格,0,,确实
vgAGd6BS4pHa29Rt,到4s店每次就是开单5升隔夜冷车会超上限很多.不理会.经常跑高速或25公里爬坡山路现在4000多公里机油报警打会亮油尺到下孔下如是加5.5升差不多刚好保养换油.（55000公里后开始机油灯开始报警看以前有发过照片.本人开车温柔不超3000转）4s要求要加5.5升不要采呐座标泉州明天出保,动力,0,,确实
nMXptb4eFWO0HJGg,我希望的是舒适性与噪音控制上有个大幅度的提升,舒适性,0,,确实
EctJhFjIHKv871dr,其次就是冷却液少了之后车是自己灭的还是你灭的呢？如果打不着车的话有可能是发动机内部磨损,动力,0,,确实
KzOcf2gUuVm4oIyh,实在贵的话就换个发动机,动力,0,,确实
6pu0SFqDrhfeTEUY,8.5-9升百公里油耗,油耗,0,,确实
oak4npPgcZBGdeE1,暂时没烧过机油    ,动力,0,,更好
UhAyZtKqOQDXFip9,目前我只发现刹车异响    ,安全性,0,,确实
U8VCky2zHw9neYr3,烧机油的话还是卖了比较好,动力,0,,30
6yGYa4nW5zcSeARP,油耗、动力完全没变化,油耗,0,,国内
n0iGFeumh7wbZfc5,也很舒适的,舒适性,0,,外观
gcvFNLBunQA1rDq6,原厂机油格4S也就51元,动力,0,,外观
CS8uaGHjZex7nqLv,但是对应这个价格,价格,0,,外观
s724WXNFcAuDngeJ,2.5的动力也一般,动力,0,,外观
h3NL9F6Y8Je1PCE4,动力则跟不上,动力,0,,外观
ogGOmYu1jtDZQ9aE,16款和18款的2.5森林人发动机有什么区别吗？为什么楼主要专门区别16款和18款来问,动力,0,,外观
JO8tRVkUlmq7MnP0,是空调风机扇叶转动的声音～,舒适性,0,,外观
3AJkt7mQYBeqS8nf,t的没发现烧机油厉害的,动力,0,,外观
xF860eoBE9tMkgcD,据说别的地方还有优惠2万加的    ,价格,0,,外观
d12qenNXRh4oEWkM,机油有稍许消耗,动力,0,,价格
TU8qXLNScFeEGJop,这个价格的紧凑型SUV舒适性都差不多,价格,0,,价格
MLdqs6WeHn2BQNS1,而且还更省油,油耗,0,,价格
Lp10l8mH6BTKExyP,有次休息站尿急D档刹车直接熄火尿尿去了,安全性,0,,价格
EhvqxVprbJ0KWk3U,可以替代前雷达了,配置,0,,价格
91Jqs0gUj6cG5h3V,这个油耗没有,油耗,0,,价格
Q0Eh6Pc19WxsfYIz,刚放完刹车片有异响很正常,安全性,0,,价格
Q0Eh6Pc19WxsfYIz,刚放完刹车片有异响很正常,舒适性,0,,价格
AsB7ojNxuFhLXyW9,不用担心,价格,0,,价格
pT16YmJPVbAU4kQM,造假的钢主要用在发动机盖,价格,0,,价格
o81JW3GwXYbiFfqy,刹车顶那里的保险盒还是？能拍张照片吗谢谢,安全性,0,,价格
0BvCpAUIK2TVrbl8,动力输出切断了,动力,0,,内饰
1LDt9yAJwhUZK405, 对于这款车来说 除了找个懂的师傅看是否泡过水出过大事故等等之外 另外主要关注一下发动机是否有大修史 机油消耗水平是否正常,动力,0,,内饰
W3p7COTRkSzjK56I,油耗二者没有区别,油耗,0,,内饰
9vnib5NlZmXjGRsw,哥们 是哪儿的 可否透露一下优惠价格 怎么谈,价格,0,,内饰
3k8eQMZPvtwiIFHx,不过你可以把车机导航刷成凯立德,配置,0,,内饰
bSJW1EvDTLnhU0qO, 上海市区油耗可以开到7.9,油耗,0,,操控
Cj8LbX4Gs1icVz9P,手机里的导航就可以通过车里的音响播放了,配置,0,,操控
xpwuMGFyiq06ldaO,减油耗有效果,油耗,0,,操控
WOKSEYap1DMc5iPt,是最省油的,油耗,0,,内饰
sR5IdcrS47ACxgkf,这个东西价格不便宜,价格,0,,内饰
GO8AHDxYM6FyC2KR,倒车影像,配置,0,,轮胎
GO8AHDxYM6FyC2KR,方向盘控制不行    ,操控,0,,轮胎
fvme2FaMH4K1AIWG,直接手机导航,配置,0,,推荐
cC7ZJ9QgyFRduO4w,坐5个人开空调肯定肉,舒适性,0,,原车
PfT21Y8IqGeOik6M,大哥吉林哪里优惠这么多,价格,0,,轮胎
qYK5ZvFwyMj9HbxQ,2.5价格高,价格,0,,原车
i60D1tkneHlwOWK4,一直是0/20机油,动力,0,,轮胎
uRJFKHw50MWCgQEj,还是给了多动心的优惠,价格,0,,12
8RjxP2OmA6FzaNfv,黑龙江大庆也没有优惠23.98,价格,0,,推荐
4T3COzh0KP98wnWv,除了油耗高了一些没见其它毛病,油耗,0,,轮胎
4T3COzh0KP98wnWv,从4万多开始用5-30的机油,动力,0,,轮胎
BS6GJonqAjs3i5dD,我问了好几家都没优惠,价格,0,,12
3ufdvW9n6LpxtUmo,感觉比4S店看到的蓝色实车颜色深一些,外观,0,,东西
WzG1hoF0sn4YmMNd,丰台那个和北七家都答应优惠一万 都首付五十 贷款两年免息 多磨磨 丰台加四千多免费终身机油    ,价格,0,,东西
WzG1hoF0sn4YmMNd,丰台那个和北七家都答应优惠一万 都首付五十 贷款两年免息 多磨磨 丰台加四千多免费终身机油    ,动力,0,,东西
Syba49BXGKAj5E2J,汉兰达最大卖点就是空间,空间,0,,东西
Syba49BXGKAj5E2J,现款是双喷射的发动机,动力,0,,东西
XQLp1W6PUGiSueDC,crv后备箱应该大一点,空间,0,,加速
4fi6wDdFSEjBIWQ8,以后会越来越少；汉兰达不光是空间大,空间,0,,东西
w2djv1uBiVHhNIAQ,配置低,配置,0,,东西
pz8P7vGWgAeoUbrc,价格也差不太多,价格,0,,加速
pz8P7vGWgAeoUbrc,就是感觉森林人配置落伍了点,配置,0,,加速
n9dFxNf8SVY6wIb7,买你能买得起的最高配置,配置,0,,东西
TEJua7ojl5kVQ4px,新款除了车内配置外,配置,0,,东西
